mon,sort,na,aggmonit,aggmonit2,aggtarget,indicatorName,activityName,sect,ob,indicatorId.x,indicatorId.y,activityCategory.x,indicatorCategory.x,aggregation.x,units.x,reportingFrequency.x,locationTypeName.x,activityId.x,databaseId.x.x,indicatorCode.x,objective.x,sector.x,Category.x,activity2.x,activityCategory.y,indicatorCategory.y,aggregation.y,units.y,reportingFrequency.y,locationTypeName.y,activityId.y,databaseId.x.y,indicatorCode.y,objective.y,sector.y,Category.y,activity2.y
no,tosort,,,,,Host Community Boys (Age 0-17),[REF1.1]Trucking to Communal facs.,WASH,Access to Safe Water,,87745,,,,,,,,,,,,,,WASH[1]Access to Safe Water,Breakdown of main indicator,0,# of benef.,0,SyrRefRespRRP6,9955,1662,,Access to Safe Water,WASH,Refugee,Trucking to Communal facs.
yes,no,,87745,87811,,Host Community Boys (Age 0-17) with access to potable water  as per the agreed minimum standards.,[REF1.1]Trucking to Communal facs.,WASH,Access to Safe Water,2146393076,,WASH[1]Access to Safe Water,Breakdown of main indicator,0,# of benef,1,SyrRefRespRRP6,14377,2300,,Access to Safe Water,WASH,Refugee,Trucking to Communal facs.,,,,,,,,,,,,,
no,tosort,,,,,Host Community Girls (Age 0-17),[REF1.1]Trucking to Communal facs.,WASH,Access to Safe Water,,87736,,,,,,,,,,,,,,WASH[1]Access to Safe Water,Breakdown of main indicator,0,# of benef.,0,SyrRefRespRRP6,9955,1662,,Access to Safe Water,WASH,Refugee,Trucking to Communal facs.
yes,no,,87736,87811,,Host Community Girls (Age 0-17) with access to potable water  as per the agreed minimum standards.,[REF1.1]Trucking to Communal facs.,WASH,Access to Safe Water,2146393077,,WASH[1]Access to Safe Water,Breakdown of main indicator,0,# of benef,1,SyrRefRespRRP6,14377,2300,,Access to Safe Water,WASH,Refugee,Trucking to Communal facs.,,,,,,,,,,,,,
no,tosort,,,,,Host Community Men (Age 18 and above),[REF1.1]Trucking to Communal facs.,WASH,Access to Safe Water,,87755,,,,,,,,,,,,,,WASH[1]Access to Safe Water,Breakdown of main indicator,0,# of benef.,0,SyrRefRespRRP6,9955,1662,,Access to Safe Water,WASH,Refugee,Trucking to Communal facs.
yes,no,,87755,87811,,Host Community Men (Age 18 and above) with access to potable water  as per the agreed minimum standards.,[REF1.1]Trucking to Communal facs.,WASH,Access to Safe Water,2146393078,,WASH[1]Access to Safe Water,Breakdown of main indicator,0,# of benef,1,SyrRefRespRRP6,14377,2300,,Access to Safe Water,WASH,Refugee,Trucking to Communal facs.,,,,,,,,,,,,,
no,tosort,,,,,Host Community Women (Age 18 and above),[REF1.1]Trucking to Communal facs.,WASH,Access to Safe Water,,87724,,,,,,,,,,,,,,WASH[1]Access to Safe Water,Breakdown of main indicator,0,# of benef.,0,SyrRefRespRRP6,9955,1662,,Access to Safe Water,WASH,Refugee,Trucking to Communal facs.
yes,no,,87724,87811,,Host Community Women (Age 18 and above) with access to potable water  as per the agreed minimum standards.,[REF1.1]Trucking to Communal facs.,WASH,Access to Safe Water,2146393079,,WASH[1]Access to Safe Water,Breakdown of main indicator,0,# of benef,1,SyrRefRespRRP6,14377,2300,,Access to Safe Water,WASH,Refugee,Trucking to Communal facs.,,,,,,,,,,,,,
no,tosort,,,,,Urban/Rural Syrian Boys (Age 0-17),[REF1.1]Trucking to Communal facs.,WASH,Access to Safe Water,,87626,,,,,,,,,,,,,,WASH[1]Access to Safe Water,Breakdown of main indicator,0,# of benef.,0,SyrRefRespRRP6,9955,1662,,Access to Safe Water,WASH,Refugee,Trucking to Communal facs.
yes,no,,87626,87811,,Urban/Rural Syrian Boys (Age 0-17) with access to potable water  as per the agreed minimum standards.,[REF1.1]Trucking to Communal facs.,WASH,Access to Safe Water,2146393080,,WASH[1]Access to Safe Water,Breakdown of main indicator,0,# of benef,1,SyrRefRespRRP6,14377,2300,,Access to Safe Water,WASH,Refugee,Trucking to Communal facs.,,,,,,,,,,,,,
no,tosort,,,,,Urban/Rural Syrian Girls (Age 0-17),[REF1.1]Trucking to Communal facs.,WASH,Access to Safe Water,,87608,,,,,,,,,,,,,,WASH[1]Access to Safe Water,Breakdown of main indicator,0,# of benef.,0,SyrRefRespRRP6,9955,1662,,Access to Safe Water,WASH,Refugee,Trucking to Communal facs.
yes,no,,87608,87811,,Urban/Rural Syrian Girls (Age 0-17) with access to potable water  as per the agreed minimum standards.,[REF1.1]Trucking to Communal facs.,WASH,Access to Safe Water,2146393081,,WASH[1]Access to Safe Water,Breakdown of main indicator,0,# of benef,1,SyrRefRespRRP6,14377,2300,,Access to Safe Water,WASH,Refugee,Trucking to Communal facs.,,,,,,,,,,,,,
no,tosort,,,,,Urban/Rural Syrian Men (Age 18 and above),[REF1.1]Trucking to Communal facs.,WASH,Access to Safe Water,,87698,,,,,,,,,,,,,,WASH[1]Access to Safe Water,Breakdown of main indicator,0,# of benef.,0,SyrRefRespRRP6,9955,1662,,Access to Safe Water,WASH,Refugee,Trucking to Communal facs.
yes,no,,87698,87811,,Urban/Rural Syrian Men (Age 18 and above) with access to potable water  as per the agreed minimum standards.,[REF1.1]Trucking to Communal facs.,WASH,Access to Safe Water,2146393082,,WASH[1]Access to Safe Water,Breakdown of main indicator,0,# of benef,1,SyrRefRespRRP6,14377,2300,,Access to Safe Water,WASH,Refugee,Trucking to Communal facs.,,,,,,,,,,,,,
no,tosort,,,,,Urban/Rural Syrian Women (Age 18 and above),[REF1.1]Trucking to Communal facs.,WASH,Access to Safe Water,,87599,,,,,,,,,,,,,,WASH[1]Access to Safe Water,Breakdown of main indicator,0,# of benef.,0,SyrRefRespRRP6,9955,1662,,Access to Safe Water,WASH,Refugee,Trucking to Communal facs.
yes,no,,87599,87811,,Urban/Rural Syrian Women (Age 18 and above) with access to potable water  as per the agreed minimum standards.,[REF1.1]Trucking to Communal facs.,WASH,Access to Safe Water,2146393083,,WASH[1]Access to Safe Water,Breakdown of main indicator,0,# of benef,1,SyrRefRespRRP6,14377,2300,,Access to Safe Water,WASH,Refugee,Trucking to Communal facs.,,,,,,,,,,,,,
no,tosort,,,,,# of WGBM with access to potable water  as per the agreed minimum standards.,[REF1.2]Piped water networks,WASH,Access to Safe Water,,87814,,,,,,,,,,,,,,WASH[1]Access to Safe Water,Indicator,0,# of WGBM,0,SyrRefRespRRP6,9956,1662,,Access to Safe Water,WASH,Refugee,Piped water networks
no,tosort,,,,,# of WGBM with access to potable water in camps as per the agreed minimum standards.,[REF1.2]Piped water networks,WASH,Access to Safe Water,,87813,,,,,,,,,,,,,,WASH[1]Access to Safe Water,Indicator,0,# of WGBM,0,SyrRefRespRRP6,9956,1662,,Access to Safe Water,WASH,Refugee,Piped water networks
no,out,,,,,% already funded? Enter % of financial requirements that are already funded (100% if fully funded; 0% if not yet funded) *,[REF1.2]Piped water networks,WASH,Access to Safe Water,,87796,,,,,,,,,,,,,,WASH[1]Access to Safe Water,Budget,0,%,0,SyrRefRespRRP6,9956,1662,,Access to Safe Water,WASH,Refugee,Piped water networks
no,out,,,,,Budgetary Requirement for 2015,[REF1.2]Piped water networks,WASH,Access to Safe Water,,87786,,,,,,,,,,,,,,WASH[1]Access to Safe Water,Budget,0,USD$,0,SyrRefRespRRP6,9956,1662,,Access to Safe Water,WASH,Refugee,Piped water networks
no,tosort,,,,,Camps Syrian Boys (Age 0-17),[REF1.2]Piped water networks,WASH,Access to Safe Water,,87582,,,,,,,,,,,,,,WASH[1]Access to Safe Water,Breakdown of main indicator,0,# of benef.,0,SyrRefRespRRP6,9956,1662,,Access to Safe Water,WASH,Refugee,Piped water networks
yes,no,,87582,87813,,Camps Syrian Boys (Age 0-17) with access to potable water  as per the agreed minimum standards.,[REF1.2]Piped water networks,WASH,Access to Safe Water,2146393084,,WASH[1]Access to Safe Water,Breakdown of main indicator,0,# of benef,1,SyrRefRespRRP6,14378,2300,,Access to Safe Water,WASH,Refugee,Piped water networks,,,,,,,,,,,,,
no,tosort,,,,,Camps Syrian Girls (Age 0-17),[REF1.2]Piped water networks,WASH,Access to Safe Water,,87573,,,,,,,,,,,,,,WASH[1]Access to Safe Water,Breakdown of main indicator,0,# of benef.,0,SyrRefRespRRP6,9956,1662,,Access to Safe Water,WASH,Refugee,Piped water networks
yes,no,,87573,87813,,Camps Syrian Girls (Age 0-17) with access to potable water  as per the agreed minimum standards.,[REF1.2]Piped water networks,WASH,Access to Safe Water,2146393085,,WASH[1]Access to Safe Water,Breakdown of main indicator,0,# of benef,1,SyrRefRespRRP6,14378,2300,,Access to Safe Water,WASH,Refugee,Piped water networks,,,,,,,,,,,,,
no,tosort,,,,,Camps Syrian Men (Age 18 and above),[REF1.2]Piped water networks,WASH,Access to Safe Water,,87591,,,,,,,,,,,,,,WASH[1]Access to Safe Water,Breakdown of main indicator,0,# of benef.,0,SyrRefRespRRP6,9956,1662,,Access to Safe Water,WASH,Refugee,Piped water networks
yes,no,,87591,87813,,Camps Syrian Men (Age 18 and above) with access to potable water  as per the agreed minimum standards.,[REF1.2]Piped water networks,WASH,Access to Safe Water,2146393086,,WASH[1]Access to Safe Water,Breakdown of main indicator,0,# of benef,1,SyrRefRespRRP6,14378,2300,,Access to Safe Water,WASH,Refugee,Piped water networks,,,,,,,,,,,,,
no,tosort,,,,,Camps Syrian Women (Age 18 and above),[REF1.2]Piped water networks,WASH,Access to Safe Water,,87564,,,,,,,,,,,,,,WASH[1]Access to Safe Water,Breakdown of main indicator,0,# of benef.,0,SyrRefRespRRP6,9956,1662,,Access to Safe Water,WASH,Refugee,Piped water networks
yes,no,,87564,87813,,Camps Syrian Women (Age 18 and above) with access to potable water  as per the agreed minimum standards.,[REF1.2]Piped water networks,WASH,Access to Safe Water,2146393087,,WASH[1]Access to Safe Water,Breakdown of main indicator,0,# of benef,1,SyrRefRespRRP6,14378,2300,,Access to Safe Water,WASH,Refugee,Piped water networks,,,,,,,,,,,,,
no,tosort,,,,,Host Community Boys (Age 0-17),[REF1.2]Piped water networks,WASH,Access to Safe Water,,87746,,,,,,,,,,,,,,WASH[1]Access to Safe Water,Breakdown of main indicator,0,# of benef.,0,SyrRefRespRRP6,9956,1662,,Access to Safe Water,WASH,Refugee,Piped water networks
yes,no,,87746,87814,,Host Community Boys (Age 0-17) with access to potable water  as per the agreed minimum standards.,[REF1.2]Piped water networks,WASH,Access to Safe Water,2146393088,,WASH[1]Access to Safe Water,Breakdown of main indicator,0,# of benef,1,SyrRefRespRRP6,14378,2300,,Access to Safe Water,WASH,Refugee,Piped water networks,,,,,,,,,,,,,
no,tosort,,,,,Host Community Girls (Age 0-17),[REF1.2]Piped water networks,WASH,Access to Safe Water,,87737,,,,,,,,,,,,,,WASH[1]Access to Safe Water,Breakdown of main indicator,0,# of benef.,0,SyrRefRespRRP6,9956,1662,,Access to Safe Water,WASH,Refugee,Piped water networks
yes,no,,87737,87814,,Host Community Girls (Age 0-17) with access to potable water  as per the agreed minimum standards.,[REF1.2]Piped water networks,WASH,Access to Safe Water,2146393089,,WASH[1]Access to Safe Water,Breakdown of main indicator,0,# of benef,1,SyrRefRespRRP6,14378,2300,,Access to Safe Water,WASH,Refugee,Piped water networks,,,,,,,,,,,,,
no,tosort,,,,,Host Community Men (Age 18 and above),[REF1.2]Piped water networks,WASH,Access to Safe Water,,87756,,,,,,,,,,,,,,WASH[1]Access to Safe Water,Breakdown of main indicator,0,# of benef.,0,SyrRefRespRRP6,9956,1662,,Access to Safe Water,WASH,Refugee,Piped water networks
yes,no,,87756,87814,,Host Community Men (Age 18 and above) with access to potable water  as per the agreed minimum standards.,[REF1.2]Piped water networks,WASH,Access to Safe Water,2146393090,,WASH[1]Access to Safe Water,Breakdown of main indicator,0,# of benef,1,SyrRefRespRRP6,14378,2300,,Access to Safe Water,WASH,Refugee,Piped water networks,,,,,,,,,,,,,
no,tosort,,,,,Host Community Women (Age 18 and above),[REF1.2]Piped water networks,WASH,Access to Safe Water,,87725,,,,,,,,,,,,,,WASH[1]Access to Safe Water,Breakdown of main indicator,0,# of benef.,0,SyrRefRespRRP6,9956,1662,,Access to Safe Water,WASH,Refugee,Piped water networks
yes,no,,87725,87814,,Host Community Women (Age 18 and above) with access to potable water  as per the agreed minimum standards.,[REF1.2]Piped water networks,WASH,Access to Safe Water,2146393091,,WASH[1]Access to Safe Water,Breakdown of main indicator,0,# of benef,1,SyrRefRespRRP6,14378,2300,,Access to Safe Water,WASH,Refugee,Piped water networks,,,,,,,,,,,,,
no,tosort,,,,,Urban/Rural Syrian Boys (Age 0-17),[REF1.2]Piped water networks,WASH,Access to Safe Water,,87655,,,,,,,,,,,,,,WASH[1]Access to Safe Water,Breakdown of main indicator,0,# of benef.,0,SyrRefRespRRP6,9956,1662,,Access to Safe Water,WASH,Refugee,Piped water networks
yes,no,,87655,87814,,Urban/Rural Syrian Boys (Age 0-17) with access to potable water  as per the agreed minimum standards.,[REF1.2]Piped water networks,WASH,Access to Safe Water,2146393092,,WASH[1]Access to Safe Water,Breakdown of main indicator,0,# of benef,1,SyrRefRespRRP6,14378,2300,,Access to Safe Water,WASH,Refugee,Piped water networks,,,,,,,,,,,,,
no,tosort,,,,,Urban/Rural Syrian Girls (Age 0-17),[REF1.2]Piped water networks,WASH,Access to Safe Water,,87609,,,,,,,,,,,,,,WASH[1]Access to Safe Water,Breakdown of main indicator,0,# of benef.,0,SyrRefRespRRP6,9956,1662,,Access to Safe Water,WASH,Refugee,Piped water networks
yes,no,,87609,87814,,Urban/Rural Syrian Girls (Age 0-17) with access to potable water  as per the agreed minimum standards.,[REF1.2]Piped water networks,WASH,Access to Safe Water,2146393093,,WASH[1]Access to Safe Water,Breakdown of main indicator,0,# of benef,1,SyrRefRespRRP6,14378,2300,,Access to Safe Water,WASH,Refugee,Piped water networks,,,,,,,,,,,,,
no,tosort,,,,,Urban/Rural Syrian Men (Age 18 and above),[REF1.2]Piped water networks,WASH,Access to Safe Water,,87699,,,,,,,,,,,,,,WASH[1]Access to Safe Water,Breakdown of main indicator,0,# of benef.,0,SyrRefRespRRP6,9956,1662,,Access to Safe Water,WASH,Refugee,Piped water networks
yes,no,,87699,87814,,Urban/Rural Syrian Men (Age 18 and above) with access to potable water  as per the agreed minimum standards.,[REF1.2]Piped water networks,WASH,Access to Safe Water,2146393094,,WASH[1]Access to Safe Water,Breakdown of main indicator,0,# of benef,1,SyrRefRespRRP6,14378,2300,,Access to Safe Water,WASH,Refugee,Piped water networks,,,,,,,,,,,,,
no,tosort,,,,,Urban/Rural Syrian Women (Age 18 and above),[REF1.2]Piped water networks,WASH,Access to Safe Water,,87600,,,,,,,,,,,,,,WASH[1]Access to Safe Water,Breakdown of main indicator,0,# of benef.,0,SyrRefRespRRP6,9956,1662,,Access to Safe Water,WASH,Refugee,Piped water networks
yes,no,,87600,87814,,Urban/Rural Syrian Women (Age 18 and above) with access to potable water  as per the agreed minimum standards.,[REF1.2]Piped water networks,WASH,Access to Safe Water,2146393095,,WASH[1]Access to Safe Water,Breakdown of main indicator,0,# of benef,1,SyrRefRespRRP6,14378,2300,,Access to Safe Water,WASH,Refugee,Piped water networks,,,,,,,,,,,,,
no,tosort,,,,,# of WGBM with access to potable water as per the agreed minimum standards.,[REF1.3]Water in School/Clinics,WASH,Access to Safe Water,,87816,,,,,,,,,,,,,,WASH[1]Access to Safe Water,Indicator,0,# of WGBM,0,SyrRefRespRRP6,9957,1662,,Access to Safe Water,WASH,Refugee,Water in School/Clinics
no,tosort,,,,,# of WGBM with access to potable water in camps as per the agreed minimum standards.,[REF1.3]Water in School/Clinics,WASH,Access to Safe Water,,87815,,,,,,,,,,,,,,WASH[1]Access to Safe Water,Indicator,0,# of WGBM,0,SyrRefRespRRP6,9957,1662,,Access to Safe Water,WASH,Refugee,Water in School/Clinics
no,out,,,,,% already funded? Enter % of financial requirements that are already funded (100% if fully funded; 0% if not yet funded) *,[REF1.3]Water in School/Clinics,WASH,Access to Safe Water,,87797,,,,,,,,,,,,,,WASH[1]Access to Safe Water,Budget,0,%,0,SyrRefRespRRP6,9957,1662,,Access to Safe Water,WASH,Refugee,Water in School/Clinics
no,out,,,,,Budgetary Requirement for 2015,[REF1.3]Water in School/Clinics,WASH,Access to Safe Water,,87787,,,,,,,,,,,,,,WASH[1]Access to Safe Water,Budget,0,USD$,0,SyrRefRespRRP6,9957,1662,,Access to Safe Water,WASH,Refugee,Water in School/Clinics
no,tosort,,,,,Camps Syrian Boys (Age 0-17),[REF1.3]Water in School/Clinics,WASH,Access to Safe Water,,87583,,,,,,,,,,,,,,WASH[1]Access to Safe Water,Breakdown of main indicator,0,# of benef.,0,SyrRefRespRRP6,9957,1662,,Access to Safe Water,WASH,Refugee,Water in School/Clinics
yes,no,,87583,87815,,Camps Syrian Boys (Age 0-17) with access to potable water as per the agreed minimum standards.,[REF1.3]Water in School/Clinics,WASH,Access to Safe Water,2146393096,,WASH[1]Access to Safe Water,Breakdown of main indicator,0,# of benef,1,SyrRefRespRRP6,14379,2300,,Access to Safe Water,WASH,Refugee,Water in School/Clinics,,,,,,,,,,,,,
no,tosort,,,,,Camps Syrian Girls (Age 0-17),[REF1.3]Water in School/Clinics,WASH,Access to Safe Water,,87583,,,,,,,,,,,,,,WASH[1]Access to Safe Water,Breakdown of main indicator,0,# of benef.,0,SyrRefRespRRP6,9957,1662,,Access to Safe Water,WASH,Refugee,Water in School/Clinics
yes,no,,87583,87815,,Camps Syrian Girls (Age 0-17) with access to potable water as per the agreed minimum standards.,[REF1.3]Water in School/Clinics,WASH,Access to Safe Water,2146393097,,WASH[1]Access to Safe Water,Breakdown of main indicator,0,# of benef,1,SyrRefRespRRP6,14379,2300,,Access to Safe Water,WASH,Refugee,Water in School/Clinics,,,,,,,,,,,,,
no,tosort,,,,,Camps Syrian Men (Age 18 and above),[REF1.3]Water in School/Clinics,WASH,Access to Safe Water,,87592,,,,,,,,,,,,,,WASH[1]Access to Safe Water,Breakdown of main indicator,0,# of benef.,0,SyrRefRespRRP6,9957,1662,,Access to Safe Water,WASH,Refugee,Water in School/Clinics
yes,no,,87592,87815,,Camps Syrian Men (Age 18 and above) with access to potable water as per the agreed minimum standards.,[REF1.3]Water in School/Clinics,WASH,Access to Safe Water,2146393098,,WASH[1]Access to Safe Water,Breakdown of main indicator,0,# of benef,1,SyrRefRespRRP6,14379,2300,,Access to Safe Water,WASH,Refugee,Water in School/Clinics,,,,,,,,,,,,,
no,tosort,,,,,Camps Syrian Women (Age 18 and above),[REF1.3]Water in School/Clinics,WASH,Access to Safe Water,,87565,,,,,,,,,,,,,,WASH[1]Access to Safe Water,Breakdown of main indicator,0,# of benef.,0,SyrRefRespRRP6,9957,1662,,Access to Safe Water,WASH,Refugee,Water in School/Clinics
yes,no,,87565,87815,,Camps Syrian Women (Age 18 and above) with access to potable water as per the agreed minimum standards.,[REF1.3]Water in School/Clinics,WASH,Access to Safe Water,2146393099,,WASH[1]Access to Safe Water,Breakdown of main indicator,0,# of benef,1,SyrRefRespRRP6,14379,2300,,Access to Safe Water,WASH,Refugee,Water in School/Clinics,,,,,,,,,,,,,
no,tosort,,,,,Host Community Boys (Age 0-17),[REF1.3]Water in School/Clinics,WASH,Access to Safe Water,,87747,,,,,,,,,,,,,,WASH[1]Access to Safe Water,Breakdown of main indicator,0,# of benef.,0,SyrRefRespRRP6,9957,1662,,Access to Safe Water,WASH,Refugee,Water in School/Clinics
yes,no,,87747,87816,,Host Community Boys (Age 0-17) with access to potable water as per the agreed minimum standards.,[REF1.3]Water in School/Clinics,WASH,Access to Safe Water,2146393100,,WASH[1]Access to Safe Water,Breakdown of main indicator,0,# of benef,1,SyrRefRespRRP6,14379,2300,,Access to Safe Water,WASH,Refugee,Water in School/Clinics,,,,,,,,,,,,,
no,tosort,,,,,Host Community Girls (Age 0-17),[REF1.3]Water in School/Clinics,WASH,Access to Safe Water,,87738,,,,,,,,,,,,,,WASH[1]Access to Safe Water,Breakdown of main indicator,0,# of benef.,0,SyrRefRespRRP6,9957,1662,,Access to Safe Water,WASH,Refugee,Water in School/Clinics
yes,no,,87738,87816,,Host Community Girls (Age 0-17) with access to potable water as per the agreed minimum standards.,[REF1.3]Water in School/Clinics,WASH,Access to Safe Water,2146393101,,WASH[1]Access to Safe Water,Breakdown of main indicator,0,# of benef,1,SyrRefRespRRP6,14379,2300,,Access to Safe Water,WASH,Refugee,Water in School/Clinics,,,,,,,,,,,,,
no,tosort,,,,,Host Community Men (Age 18 and above),[REF1.3]Water in School/Clinics,WASH,Access to Safe Water,,87760,,,,,,,,,,,,,,WASH[1]Access to Safe Water,Breakdown of main indicator,0,# of benef.,0,SyrRefRespRRP6,9957,1662,,Access to Safe Water,WASH,Refugee,Water in School/Clinics
yes,no,,87760,87816,,Host Community Men (Age 18 and above) with access to potable water as per the agreed minimum standards.,[REF1.3]Water in School/Clinics,WASH,Access to Safe Water,2146393102,,WASH[1]Access to Safe Water,Breakdown of main indicator,0,# of benef,1,SyrRefRespRRP6,14379,2300,,Access to Safe Water,WASH,Refugee,Water in School/Clinics,,,,,,,,,,,,,
