"","sector","StartDate","Category","activity","Indicator","Governorate","Gender","Partner","SiteType","appeal","Fundedby","allocation","rcode","gcode","Value","Units","location","region","poptype"
"10033","SHELTER","01/03/2014","2. Planned Site","2. Infrastructure development & maintenance","NA","ZaatariCamp","","WVI","Camp    - ","Appeal outside of RRP6","None","No","5","2",11533.6,"m2","Zaatari District 1","2",""
"10036","SHELTER","01/06/2014","2. Planned Site","4. Semi-permanent shelter provided","NA","ZaatariCamp","","UNHCR","Camp    - ","Direct appeal","UNHCR","Yes","5","2",101,"#","Zaatari Camp (all district)","2",""
"10043","SHELTER","01/06/2014","2. Planned Site","3. Emergency shelter provided","NA","ZaatariCamp","","NRC","Camp    - ","Indirect appeal","UNHCR","Yes","5","2",352,"Individual","Zaatari Camp (all district)","2",""
"10077","SHELTER","01/01/2014","2. Planned Site","3. Emergency shelter provided",,"ZaatariCamp","Men","NRC","Camp    - ","Indirect appeal","UNHCR","Yes","5","2",3569,"Individual","Zaatari Camp (all district)","2","Camp"
"10079","SHELTER","01/12/2014","2. Planned Site","5. T-shelter units provided and maintained",,"AzraqCamp","Girls","NRC","Camp    - ","Indirect appeal","UNHCR","Yes","5","2",532,"Individual","Azraq Camp","2","Camp"
"10094","SHELTER","01/04/2014","1. Host Communities","4. HH adapt housing to overcome harsh weather",,"JARASH","Men","PU-AMI","   Urban areas - ","Direct appeal","None","Yes","1","1708",143,"Individual","Liwa Qasabat Jarash","North","Urban"
"10099","SHELTER","01/02/2014","1. Host Communities","4. HH adapt housing to overcome harsh weather",,"KARAK","Girls","Caritas","   Urban areas - ","Direct appeal","None","Yes","3","1704",104,"Individual","Karak City","South","Urban"
"10108","SHELTER","01/10/2014","1. Host Communities","2. Increased housing units available",,"JARASH","Men","NRC","   Urban areas - ","Direct appeal","None","Yes","1","1708",6,"Individual","Jarash City","North","Urban"
"10147","SHELTER","01/09/2014","1. Host Communities","2. Increased housing units available","NA","JARASH","","NRC","   Urban areas - ","Direct appeal","None","Yes","1","1708",57,"Individual","Jarash City","North",""
"10150","SHELTER","01/02/2014","1. Host Communities","1. Housing units upgraded to minimum standard",,"MAFRAQ","Women","MC","   Urban areas - ","Direct appeal","None","Yes","1","1711",25,"Individual","Mafraq City","North","Urban"
"10153","SHELTER","01/01/2014","1. Host Communities","1. Housing units upgraded to minimum standard",,"ZARQA","Men","MC","   Urban areas - ","Direct appeal","None","Yes","1","1712",173,"Individual","Azraq City","North","Urban"
"10156","SHELTER","01/11/2013","1. Host Communities","2. Increased housing units available",,"IRBID","Girls","NRC","   Urban areas - ","Direct appeal","None","Yes","1","1707",70,"Individual","Liwa al Mazar ash Shamali","North","Urban"
"10189","SHELTER","01/07/2014","2. Planned Site","5. T-shelter units provided and maintained",,"AzraqCamp","Men","NRC","Camp    - ","Indirect appeal","UNHCR","Yes","5","2",1571,"Individual","Azraq Camp","2","Camp"
"10235","SHELTER","01/03/2014","1. Host Communities","5. Increased awareness about tenure",,"ZARQA","Women","Caritas","   Urban areas - ","Direct appeal","None","Yes","1","1712",86,"Individual","Zarqa Governorate","North","Urban"
"10236","SHELTER","01/04/2014","1. Host Communities","2. Increased housing units available",,"IRBID","Women","NRC","   Urban areas - ","Direct appeal","None","Yes","1","1707",63,"Individual","Liwa Bani Ubayid","North","Urban"
"10238","SHELTER","01/06/2014","1. Host Communities","5. Increased awareness about tenure","NA","MAFRAQ","","MEDAIR","   Urban areas - ","Direct appeal","None","Yes","1","1711",35,"#","Liwa Qasabat al Mafraq","North",""
"10241","SHELTER","01/09/2014","1. Host Communities","5. Increased awareness about tenure",,"MAFRAQ","Women","MEDAIR","   Urban areas - ","Direct appeal","None","Yes","1","1711",121,"Individual","Liwa Qasabat al Mafraq","North","Urban"
"10252","SHELTER","01/04/2014","1. Host Communities","3. Refugees enabled to pay rent on time","NA","MAFRAQ","","ICMC","   Urban areas - ","Direct appeal","None","Yes","1","1711",24,"Individual","Mafraq City","North",""
"10258","SHELTER","01/12/2014","1. Host Communities","3. Refugees enabled to pay rent on time","NA","MAFRAQ","","ICMC","   Urban areas - ","Direct appeal","None","Yes","1","1711",14,"Individual","Mafraq City","North",""
"10271","SHELTER","01/01/2014","2. Planned Site","5. T-shelter units provided and maintained","NA","AzraqCamp","","UNHCR","Camp    - ","Direct appeal","UNHCR","Yes","5","2",313,"#","Azraq Camp Village 3","2",""
"10275","SHELTER","01/02/2014","1. Host Communities","4. HH adapt housing to overcome harsh weather",,"MAFRAQ","Women","ACTED","  OtherUrban areas - ","Direct appeal","None","Yes","1","1711",14,"Individual","Mafraq Governorate","North","Urban"
"10282","SHELTER","01/02/2014","2. Planned Site","2. Infrastructure development & maintenance","NA","AzraqCamp","","UNHCR","Camp    - ","Direct appeal","UNHCR","Yes","5","2",255000,"m2","Azraq Camp","2",""
"10314","SHELTER","01/09/2014","2. Planned Site","5. T-shelter units provided and maintained","NA","AzraqCamp","","UNHCR","Camp    - ","Direct appeal","UNHCR","Yes","5","2",840,"#","Azraq Camp Village 3","2",""
"10359","SHELTER","01/03/2014","1. Host Communities","4. HH adapt housing to overcome harsh weather",,"KARAK","Men","DRC","   Urban areas - ","Direct appeal","None","Yes","3","1704",23,"Individual","Karak City","South","other Affected"
"10364","SHELTER","01/12/2014","2. Planned Site","2. Infrastructure development & maintenance","NA","AzraqCamp","","UNHCR","Camp    - ","Direct appeal","UNHCR","Yes","5","2",26047,"m2","Azraq Camp","2",""
"10371","SHELTER","01/10/2014","1. Host Communities","2. Increased housing units available",,"JARASH","Men","NRC","   Urban areas - ","Direct appeal","None","Yes","1","1708",15,"Individual","Jarash City","North","other Affected"
"10373","SHELTER","01/09/2014","1. Host Communities","1. Housing units upgraded to minimum standard","NA","MAFRAQ","","LWF","   Urban areas - ","Appeal outside of RRP6","None","Yes","1","1711",47,"#","Mafraq Governorate","North",""
"10399","SHELTER","01/07/2014","1. Host Communities","3. Refugees enabled to pay rent on time","NA","ZARQA","","Caritas","   Urban areas - ","Direct appeal","None","Yes","1","1712",62,"Individual","Zarqa Governorate","North",""
"10415","SHELTER","01/11/2014","2. Planned Site","5. T-shelter units provided and maintained","NA","AzraqCamp","","NRC","Camp    - ","Indirect appeal","UNHCR","Yes","5","2",30,"#","Azraq Camp","2",""
"10420","SHELTER","01/02/2014","1. Host Communities","4. HH adapt housing to overcome harsh weather",,"TAFILAH","Boys","DRC","   Urban areas - ","Direct appeal","None","No","3","1706",98,"Individual","At Tafilah City","South","Camp"
"10422","SHELTER","01/09/2014","1. Host Communities","3. Refugees enabled to pay rent on time","NA","MAFRAQ","","Caritas","   Urban areas - ","Direct appeal","None","Yes","1","1711",125,"Individual","Mafraq Governorate","North",""
"10427","SHELTER","01/10/2014","2. Planned Site","5. T-shelter units provided and maintained","NA","AzraqCamp","","NRC","Camp    - ","Indirect appeal","UNHCR","Yes","5","2",1635,"Individual","Azraq Camp","2",""
"10436","SHELTER","01/06/2014","1. Host Communities","2. Increased housing units available",,"IRBID","Women","NRC","   Urban areas - ","Direct appeal","None","Yes","1","1707",20,"Individual","Liwa al Mazar ash Shamali","North","Urban"
"10440","SHELTER","01/04/2014","2. Planned Site","3. Emergency shelter provided",,"ZaatariCamp","Men","NRC","Camp    - ","Indirect appeal","UNHCR","Yes","5","2",3382,"Individual","Zaatari Camp (all district)","2","Camp"
"10441","SHELTER","01/04/2014","1. Host Communities","1. Housing units upgraded to minimum standard","NA","ZARQA","","JHAS","   Urban areas - ","Appeal outside of RRP6","None","No","1","1712",10,"#","Zarqa Governorate","North",""
"10446","SHELTER","01/02/2014","1. Host Communities","4. HH adapt housing to overcome harsh weather",,"MAFRAQ","Women","LWF","   Urban areas - ","Appeal outside of RRP6","None","Yes","1","1711",29,"Individual","Mafraq Governorate","North","Urban"
"10456","SHELTER","01/03/2014","2. Planned Site","3. Emergency shelter provided","NA","ZaatariCamp","","NRC","Camp    - ","Indirect appeal","UNHCR","Yes","5","2",3390,"Individual","Zaatari Camp (all district)","2",""
"10460","SHELTER","01/07/2014","1. Host Communities","5. Increased awareness about tenure",,"KARAK","Women","Caritas","   Urban areas - ","Direct appeal","None","Yes","3","1704",32,"Individual","Karak Governorate","South","Urban"
"10464","SHELTER","01/06/2014","2. Planned Site","5. T-shelter units provided and maintained",,"AzraqCamp","Girls","NRC","Camp    - ","Indirect appeal","UNHCR","Yes","5","2",1976,"Individual","Azraq Camp","2","Camp"
"10495","SHELTER","01/02/2014","1. Host Communities","2. Increased housing units available",,"IRBID","Girls","NRC","   Urban areas - ","Direct appeal","None","Yes","1","1707",43,"Individual","Liwa al Mazar ash Shamali","North","Urban"
"10513","SHELTER","01/01/2014","1. Host Communities","1. Housing units upgraded to minimum standard",,"MAFRAQ","Men","MC","   Urban areas - ","Direct appeal","None","Yes","1","1711",77,"Individual","Mafraq City","North","Urban"
"10529","SHELTER","01/11/2014","1. Host Communities","2. Increased housing units available",,"IRBID","Men","NRC","   Urban areas - ","Direct appeal","None","Yes","1","1707",202,"Individual","Liwa al Kurah","North","other Affected"
"10560","SHELTER","01/12/2014","1. Host Communities","3. Refugees enabled to pay rent on time","NA","MAFRAQ","","ICMC","   Urban areas - ","Direct appeal","None","Yes","1","1711",1,"Individual","Liwa al Badiyah ash Shamaliyah al Gharbiyah","North",""
"10570","SHELTER","01/05/2014","1. Host Communities","4. HH adapt housing to overcome harsh weather",,"MAFRAQ","Girls","LWF","   Urban areas - ","Appeal outside of RRP6","None","Yes","1","1711",36,"Individual","Mafraq Governorate","North","Urban"
"10575","SHELTER","01/09/2014","2. Planned Site","3. Emergency shelter provided","NA","ZaatariCamp","","NRC","Camp    - ","Indirect appeal","UNHCR","Yes","5","2",173,"#","Zaatari Camp (all district)","2",""
"10604","SHELTER","01/02/2014","1. Host Communities","5. Increased awareness about tenure",,"ZARQA","Men","Caritas","   Urban areas - ","Direct appeal","None","Yes","1","1712",134,"Individual","Zarqa Governorate","North","Urban"
"10607","SHELTER","01/10/2014","1. Host Communities","1. Housing units upgraded to minimum standard",,"MAFRAQ","Girls","LWF","   Urban areas - ","Appeal outside of RRP6","None","Yes","1","1711",122,"Individual","Mafraq Governorate","North","Urban"
"10611","SHELTER","01/02/2014","1. Host Communities","4. HH adapt housing to overcome harsh weather",,"ZARQA","Girls","PU-AMI","   Urban areas - ","Direct appeal","None","Yes","1","1712",138,"Individual","Zarqa City","North","other Affected"
"10625","SHELTER","01/03/2014","1. Host Communities","4. HH adapt housing to overcome harsh weather",,"TAFILAH","Girls","DRC","   Urban areas - ","Direct appeal","None","No","3","1706",92,"Individual","At Tafilah City","South","Urban"
"10634","SHELTER","01/08/2014","2. Planned Site","3. Emergency shelter provided",,"ZaatariCamp","Women","NRC","Camp    - ","Indirect appeal","UNHCR","Yes","5","2",35,"Individual","Zaatari Camp (all district)","2","Camp"
"10655","SHELTER","01/03/2014","1. Host Communities","4. HH adapt housing to overcome harsh weather",,"KARAK","Women","DRC","   Urban areas - ","Direct appeal","None","Yes","3","1704",54,"Individual","Karak City","South","Urban"
"10666","SHELTER","01/12/2014","1. Host Communities","2. Increased housing units available",,"IRBID","Girls","NRC","   Urban areas - ","Direct appeal","None","Yes","1","1707",114,"Individual","Liwa Bani Ubayid","North","Urban"
"10693","SHELTER","01/03/2014","1. Host Communities","4. HH adapt housing to overcome harsh weather",,"TAFILAH","Women","DRC","   Urban areas - ","Direct appeal","None","No","3","1706",43,"Individual","At Tafilah City","South","Urban"
"10714","SHELTER","01/06/2014","1. Host Communities","5. Increased awareness about tenure",,"MAFRAQ","Women","MEDAIR","   Urban areas - ","Direct appeal","None","Yes","1","1711",4,"Individual","Liwa Qasabat al Mafraq","North","Urban"
"10732","SHELTER","01/04/2014","1. Host Communities","5. Increased awareness about tenure","NA","MAFRAQ","","MEDAIR","   Urban areas - ","Direct appeal","None","Yes","1","1711",24,"#","Liwa Qasabat al Mafraq","North",""
"10741","SHELTER","01/10/2014","1. Host Communities","1. Housing units upgraded to minimum standard",,"MAFRAQ","Women","LWF","   Urban areas - ","Appeal outside of RRP6","None","Yes","1","1711",74,"Individual","Mafraq Governorate","North","Urban"
"10760","SHELTER","01/12/2014","1. Host Communities","3. Refugees enabled to pay rent on time","NA","ZARQA","","Caritas","   Urban areas - ","Direct appeal","None","Yes","1","1712",50,"Individual","Zarqa Governorate","North",""
"10769","SHELTER","01/05/2014","1. Host Communities","1. Housing units upgraded to minimum standard","NA","IRBID","","MEDAIR","   Urban areas - ","Direct appeal","None","Yes","1","1707",18,"#","Liwa Bani Ubayid","North",""
"10772","SHELTER","01/07/2014","2. Planned Site","3. Emergency shelter provided",,"ZaatariCamp","Girls","NRC","Camp    - ","Indirect appeal","UNHCR","Yes","5","2",219,"Individual","Zaatari Camp (all district)","2","Camp"
"10776","SHELTER","01/09/2014","2. Planned Site","2. Infrastructure development & maintenance","NA","ZaatariCamp","","UNHCR","Camp    - ","Direct appeal","UNHCR","Yes","5","2",400,"m2","Zaatari Camp (all district)","2",""
"10786","SHELTER","01/06/2014","1. Host Communities","4. HH adapt housing to overcome harsh weather",,"MAFRAQ","Girls","LWF","   Urban areas - ","Appeal outside of RRP6","None","Yes","1","1711",41,"Individual","Mafraq Governorate","North","Urban"
"10798","SHELTER","01/07/2014","2. Planned Site","3. Emergency shelter provided",,"ZaatariCamp","Men","NRC","Camp    - ","Indirect appeal","UNHCR","Yes","5","2",157,"Individual","Zaatari Camp (all district)","2","Camp"
"10826","SHELTER","01/12/2014","1. Host Communities","3. Refugees enabled to pay rent on time","NA","MADABA","","ICMC","   Urban areas - ","Direct appeal","None","Yes","2","1710",1,"Individual","Madaba City","Center",""
"10835","SHELTER","01/09/2014","1. Host Communities","2. Increased housing units available",,"JARASH","Women","NRC","   Urban areas - ","Direct appeal","None","Yes","1","1708",57,"Individual","Jarash City","North","Urban"
"10838","SHELTER","01/07/2014","1. Host Communities","4. HH adapt housing to overcome harsh weather",,"MAFRAQ","Girls","LWF","   Urban areas - ","Appeal outside of RRP6","None","Yes","1","1711",36,"Individual","Mafraq Governorate","North","Urban"
"10863","SHELTER","01/04/2014","2. Planned Site","3. Emergency shelter provided","NA","ZaatariCamp","","UNHCR","Camp    - ","Direct appeal","UNHCR","Yes","5","2",2833,"#","Zaatari Camp (all district)","2",""
"10882","SHELTER","01/04/2014","1. Host Communities","2. Increased housing units available",,"IRBID","Boys","NRC","   Urban areas - ","Direct appeal","None","Yes","1","1707",77,"Individual","Liwa al Kurah","North","Camp"
"10922","SHELTER","01/12/2014","1. Host Communities","2. Increased housing units available","NA","IRBID","","NRC","   Urban areas - ","Direct appeal","None","Yes","1","1707",62,"Individual","Liwa al Mazar ash Shamali","North",""
"10924","SHELTER","01/12/2014","1. Host Communities","3. Refugees enabled to pay rent on time","NA","MADABA","","Caritas","   Urban areas - ","Direct appeal","None","Yes","2","1710",100,"Individual","Madaba Governorate","Center",""
