"","Governorate","sector","activity","Partner","Area","Refugee.Camps","End","Total","Objective","Sector","Output","Implementation","RegionCODE","Area2","units"
"1398","Mafraq","BN[RES2.1]Expand NAF, MOSD, ZAKAT, cash and in-kind","RES[2.1.3]Basic Needs/Zakat for JOR","CARE","Mafraq Governorate",,"2016-01",87500,"Expand NAF, MOSD, ZAKAT, cash and in-kin","BASIC NEEDS","Basic Needs/Zakat for JOR","direct",1711,"MAFRAQ","USD $"
"1399","Mafraq","EDU[RES3.3]Alternt Edc for JOR","[RES3.3.1]Non-Formal Educ","SCI","Mafraq Governorate",,"2016-01",2e+06,"Alternt Edc for JOR","EDUCATION","Non-Formal Educ","direct",1711,"MAFRAQ","USD $"
"1400","Mafraq","EDU[RES3.2]Formal Educ. for JOR","[RES3.2.1]Constr. Schools","WVI","Mafraq Governorate",,"2015-10",20,"Formal Educ. for JOR","EDUCATION","Constr. Schools","direct",1711,"MAFRAQ","#"
"1401","Mafraq","FOOD/LIV[2.4]MSMEs for JOR","[RES2.4.2]MSME developmt support","Mercy Corps","Mafraq Governorate",,"2016-01",70,"MSMEs for JOR","FOOD/LIVELIHOOD","MSME developmt support","direct",1711,"MAFRAQ","#"
"1402","Mafraq","PROT[RES1.1]SGBV for JOR","[RES1.1.2]Multi-sector for JOR","CARE","Mafraq Governorate",,"2016-01",158,"SGBV for JOR","PROTECTION","Multi-sector for JOR","direct",1711,"MAFRAQ","# boys"
"1403","Mafraq","WASH[RES1.2]YWC Distribute Water","[RES1.2.2]Reinforc. 2ndry distribution","ACF","Mafraq Governorate",,"2016-04",250000,"YWC Distribute Water","WASH","Reinforc. 2ndry distribution",,1711,"MAFRAQ","USD $"
"1404","Mafraq","PROT[RES1.1]SGBV for JOR","[RES1.1.2]Multi-sector for JOR","CARE","Mafraq Governorate",,"2016-01",152,"SGBV for JOR","PROTECTION","Multi-sector for JOR","direct",1711,"MAFRAQ","# women"
"1405","Mafraq","EDU[RES2.2]Safe, Violence-Free, Learning for JOR","[RES2.2.3]Engage Parents etc","WVI","Mafraq Governorate",,"2015-10",100,"Safe, Violence-Free, Learning for JOR","EDUCATION","Engage Parents etc","direct",1711,"MAFRAQ","%"
"1406","Mafraq","EDU[RES2.1]Teacher Training JOR","[RES2.1.4]Community Training","WVI","Mafraq Governorate",,"2015-10",103000,"Teacher Training JOR","EDUCATION","Community Training","direct",1711,"MAFRAQ","#"
"1407","Mafraq","EDU[RES3.2]Formal Educ. for JOR","[RES3.2.1]Constr. Schools","WVI","Mafraq Governorate",,"2015-10",212799.26,"Formal Educ. for JOR","EDUCATION","Constr. Schools","direct",1711,"MAFRAQ","USD $"
"1408","Mafraq","FOOD/LIV[2.5]LED and PPPs","[RES2.5.2]Value Chain developed","Mercy Corps","Mafraq Governorate",,"2016-01",2,"LED and PPPs","FOOD/LIVELIHOOD","Value Chain developed","direct",1711,"MAFRAQ","#"
"1409","Mafraq","WASH[RES1.2]YWC Distribute Water","[RES1.2.2]Reinforc. 2ndry distribution","ACF","Mafraq Governorate",,"2016-04",0,"YWC Distribute Water","WASH","Reinforc. 2ndry distribution",,1711,"MAFRAQ","%"
"1410","Mafraq","EDU[RES3.2]Formal Educ. for JOR","[RES3.2.1]Constr. Schools","WVI","Mafraq Governorate",,"2015-10",100,"Formal Educ. for JOR","EDUCATION","Constr. Schools","direct",1711,"MAFRAQ","%"
"1411","Mafraq","ENG[RES1.3]Electricity in Camps","[RES1.3.2]Zaatari","UNHCR","Zaatari Camp (all district)","Zaatari Camp","2016-01",9328,"Electricity in Camps","ENGINEERING","Zaatari","direct",1711,"MAFRAQ","# men"
"1412","Mafraq","ENG[RES1.3]Electricity in Camps","[RES1.3.2]Zaatari","UNHCR","Zaatari Camp (all district)","Zaatari Camp","2016-01",2200000,"Electricity in Camps","ENGINEERING","Zaatari","direct",1711,"MAFRAQ","USD $"
"1413","Mafraq","ENG[RES1.3]Electricity in Camps","[RES1.3.2]Zaatari","UNHCR","Zaatari Camp (all district)","Zaatari Camp","2016-01",0,"Electricity in Camps","ENGINEERING","Zaatari","direct",1711,"MAFRAQ","%"
"1414","Mafraq","ENG[RES1.3]Electricity in Camps","[RES1.3.2]Zaatari","UNHCR","Zaatari Camp (all district)","Zaatari Camp","2016-01",11704,"Electricity in Camps","ENGINEERING","Zaatari","direct",1711,"MAFRAQ","# boys"
"1415","Mafraq","ENG[RES1.3]Electricity in Camps","[RES1.3.2]Zaatari","UNHCR","Zaatari Camp (all district)","Zaatari Camp","2016-01",10340,"Electricity in Camps","ENGINEERING","Zaatari","direct",1711,"MAFRAQ","# women"
"1416","Mafraq","ENG[RES1.3]Electricity in Camps","[RES1.3.2]Zaatari","UNHCR","Zaatari Camp (all district)","Zaatari Camp","2016-01",11044,"Electricity in Camps","ENGINEERING","Zaatari","direct",1711,"MAFRAQ","# girls"
"1417","Zarqa","PROT[RES1.2]Child Protection for JOR","[RES1.2.4]Comm. Based CP systems","SCI","Zarqa City",,"2016-01",250,"Child Protection for JOR","PROTECTION","Comm. Based CP systems","direct",1712,"Zarqa","# boys"
"1418","Zarqa","PROT[RES1.2]Child Protection for JOR","[RES1.2.4]Comm. Based CP systems","SCI","Zarqa City",,"2016-01",250,"Child Protection for JOR","PROTECTION","Comm. Based CP systems","direct",1712,"Zarqa","# girls"
"1419","Zarqa","HLTH[RES1.1]Primary Health Care","[RES1.1.1]NCDs","TDHI","Zarqa City",,"2016-01",1,"Primary Health Care","HEALTH","NCDs","direct",1712,"Zarqa","#"
"1420","Zarqa","PROT[RES1.2]Child Protection for JOR","[RES1.2.4]Comm. Based CP systems","SCI","Zarqa City",,"2016-01",1e+06,"Child Protection for JOR","PROTECTION","Comm. Based CP systems","direct",1712,"Zarqa","USD $"
"1421","Zarqa","HLTH[RES1.1]Primary Health Care","[RES1.1.1]NCDs","TDHI","Zarqa City",,"2016-01",0,"Primary Health Care","HEALTH","NCDs","direct",1712,"Zarqa","%"
"1422","Zarqa","HLTH[RES1.1]Primary Health Care","[RES1.1.1]NCDs","TDHI","Zarqa City",,"2016-01",45000,"Primary Health Care","HEALTH","NCDs","direct",1712,"Zarqa","USD $"
"1423","Zarqa","BN[RES2.1]Expand NAF, MOSD, ZAKAT, cash and in-kind","RES[2.1.3]Basic Needs/Zakat for JOR","SCI","Zarqa City",,"2016-01",350,"Expand NAF, MOSD, ZAKAT, cash and in-kin","BASIC NEEDS","Basic Needs/Zakat for JOR","direct",1712,"Zarqa","#"
"1424","Zarqa","BN[RES2.1]Expand NAF, MOSD, ZAKAT, cash and in-kind","RES[2.1.3]Basic Needs/Zakat for JOR","SCI","Zarqa City",,"2016-01",1300000,"Expand NAF, MOSD, ZAKAT, cash and in-kin","BASIC NEEDS","Basic Needs/Zakat for JOR","direct",1712,"Zarqa","USD $"
"1425","Zarqa","JUS[RES2.1]Efficiency of Justice services","[RES2.1.5]ADR services","OXFAM","Zarqa Governorate",,"2016-01",100,"Efficiency of Justice services","JUSTICE","ADR services",,1712,"ZARQA","%"
"1426","Zarqa","FOOD/LIV[2.2]Perm. Emplymt for JOR","[RES2.2.2]Job Matching/Career Guidance","UNWOMEN","Zarqa Governorate",,"2016-01",1000,"Perm. Emplymt for JOR","FOOD/LIVELIHOOD","Job Matching/Career Guidance","direct",1712,"ZARQA","# women"
"1427","Zarqa","JUS[RES2.1]Efficiency of Justice services","[RES2.1.5]ADR services","OXFAM","Zarqa Governorate",,"2016-01",120,"Efficiency of Justice services","JUSTICE","ADR services",,1712,"ZARQA","#"
"1428","Zarqa","EDU[RES3.3]Alternt Edc for JOR","[RES3.3.1]Non-Formal Educ","AVSI","Zarqa Governorate",,"2016-01",0,"Alternt Edc for JOR","EDUCATION","Non-Formal Educ","direct",1712,"ZARQA","%"
"1429","Zarqa","JUS[RES2.1]Efficiency of Justice services","[RES2.1.5]ADR services","OXFAM","Zarqa Governorate",,"2016-01",100,"Efficiency of Justice services","JUSTICE","ADR services",,1712,"ZARQA","%"
"1430","Zarqa","FOOD/LIV[2.2]Perm. Emplymt for JOR","[RES2.2.2]Job Matching/Career Guidance","UNWOMEN","Zarqa Governorate",,"2016-01",0,"Perm. Emplymt for JOR","FOOD/LIVELIHOOD","Job Matching/Career Guidance","direct",1712,"ZARQA","%"
"1431","Zarqa","FOOD/LIV[2.2]Perm. Emplymt for JOR","[RES2.2.2]Job Matching/Career Guidance","UNWOMEN","Zarqa Governorate",,"2016-01",512836.25,"Perm. Emplymt for JOR","FOOD/LIVELIHOOD","Job Matching/Career Guidance","direct",1712,"ZARQA","USD $"
"1432","Zarqa","EDU[RES2.2]Safe, Violence-Free, Learning for JOR","[RES2.2.3]Engage Parents etc","WVI","Zarqa Governorate",,"2015-10",48820,"Safe, Violence-Free, Learning for JOR","EDUCATION","Engage Parents etc","direct",1712,"ZARQA","USD $"
"1433","Zarqa","JUS[RES2.1]Efficiency of Justice services","[RES2.1.5]ADR services","OXFAM","Zarqa Governorate",,"2016-01",16950,"Efficiency of Justice services","JUSTICE","ADR services",,1712,"ZARQA","USD $"
"1434","Zarqa","EDU[RES3.3]Alternt Edc for JOR","[RES3.3.1]Non-Formal Educ","AVSI","Zarqa Governorate",,"2016-01",19441,"Alternt Edc for JOR","EDUCATION","Non-Formal Educ","direct",1712,"ZARQA","USD $"
"1435","Zarqa","JUS[RES2.2]Improved access to legal services","[RES2.2.3]Legal Awareness","OXFAM","Zarqa Governorate",,"2016-01",4770,"Improved access to legal services","JUSTICE","Legal Awareness",,1712,"ZARQA","# men"
"1436","Zarqa","EDU[RES3.2]Formal Educ. for JOR","[RES3.2.1]Constr. Schools","WVI","Zarqa Governorate",,"2015-10",100,"Formal Educ. for JOR","EDUCATION","Constr. Schools","direct",1712,"ZARQA","%"
"1437","Zarqa","BN[RES2.1]Expand NAF, MOSD, ZAKAT, cash and in-kind","RES[2.1.3]Basic Needs/Zakat for JOR","CARE","Zarqa Governorate",,"2016-01",87500,"Expand NAF, MOSD, ZAKAT, cash and in-kin","BASIC NEEDS","Basic Needs/Zakat for JOR","direct",1712,"ZARQA","USD $"
"1438","Zarqa","EDU[RES3.3]Alternt Edc for JOR","[RES3.3.1]Non-Formal Educ","AVSI","Zarqa Governorate",,"2016-01",15,"Alternt Edc for JOR","EDUCATION","Non-Formal Educ","direct",1712,"ZARQA","# female"
"1439","Zarqa","PROT[RES1.2]Child Protection for JOR","[RES1.2.3]Families mobilized","NEF","Zarqa Governorate",,"2016-01",960,"Child Protection for JOR","PROTECTION","Families mobilized","direct",1712,"ZARQA","# boys"
"1440","Zarqa","FOOD/LIV[2.2]Perm. Emplymt for JOR","[RES2.2.2]Job Matching/Career Guidance","UNWOMEN","Zarqa Governorate",,"2016-01",0,"Perm. Emplymt for JOR","FOOD/LIVELIHOOD","Job Matching/Career Guidance","direct",1712,"ZARQA","# men"
"1441","Zarqa","FOOD/LIV[2.1]Short-Term Emplymt for JOR","[RES2.1.2]Skills Training for JOR","NEF","Zarqa Governorate",,"2016-01",360,"Short-Term Emplymt for JOR","FOOD/LIVELIHOOD","Skills Training for JOR","direct",1712,"ZARQA","# women"
"1442","Zarqa","EDU[RES2.2]Safe, Violence-Free, Learning for JOR","[RES2.2.3]Engage Parents etc","WVI","Zarqa Governorate",,"2015-10",10,"Safe, Violence-Free, Learning for JOR","EDUCATION","Engage Parents etc","direct",1712,"ZARQA","%"
"1443","Zarqa","JUS[RES2.2]Improved access to legal services","[RES2.2.3]Legal Awareness","OXFAM","Zarqa Governorate",,"2016-01",5850,"Improved access to legal services","JUSTICE","Legal Awareness",,1712,"ZARQA","# girls"
"1444","Zarqa","PROT[RES1.1]SGBV for JOR","[RES1.1.2]Multi-sector for JOR","CARE","Zarqa Governorate",,"2016-01",158,"SGBV for JOR","PROTECTION","Multi-sector for JOR","direct",1712,"ZARQA","# boys"
"1445","Zarqa","WASH[RES1.6]WAJ O&D capacity","[RES1.6.1]WAJ O&D","OXFAM","Zarqa Governorate",,"2016-01",23205,"WAJ O&D capacity","WASH","WAJ O&D","direct",1712,"ZARQA","USD $"
"1446","Zarqa","ENG[RES1.2]RE&EE Solutions","[RES1.2.2]PV panel systems","Mercy Corps","Zarqa Governorate",,"2016-01",2e+06,"RE&EE Solutions","ENGINEERING","PV panel systems","direct",1712,"ZARQA","USD $"
"1447","Zarqa","EDU[RES3.1]KG for JOR","[RES3.1.1]KG teachers trained on ECE","WVI","Zarqa Governorate",,"2015-10",100,"KG for JOR","EDUCATION","KG teachers trained on ECE","direct",1712,"ZARQA","%"
"1448","Zarqa","WASH[RES1.6]WAJ O&D capacity","[RES1.6.1]WAJ O&D","OXFAM","Zarqa Governorate",,"2016-01",100,"WAJ O&D capacity","WASH","WAJ O&D","direct",1712,"ZARQA","%"
"1449","Zarqa","PROT[RES1.2]Child Protection for JOR","[RES1.2.3]Families mobilized","NEF","Zarqa Governorate",,"2016-01",0,"Child Protection for JOR","PROTECTION","Families mobilized","direct",1712,"ZARQA","%"
"1450","Zarqa","EDU[RES2.1]Teacher Training JOR","[RES2.1.4]Community Training","WVI","Zarqa Governorate",,"2015-10",10,"Teacher Training JOR","EDUCATION","Community Training","direct",1712,"ZARQA","#"
"1451","Zarqa","EDU[RES3.2]Formal Educ. for JOR","[RES3.2.1]Constr. Schools","WVI","Zarqa Governorate",,"2015-10",20,"Formal Educ. for JOR","EDUCATION","Constr. Schools","direct",1712,"ZARQA","#"
"1452","Zarqa","FOOD/LIV[2.4]MSMEs for JOR","[RES2.4.1]Microbusiness start up","NEF","Zarqa Governorate",,"2015-09",100,"MSMEs for JOR","FOOD/LIVELIHOOD","Microbusiness start up",,1712,"ZARQA","%"
"1453","Zarqa","EDU[RES2.1]Teacher Training JOR","[RES2.1.4]Community Training","WVI","Zarqa Governorate",,"2015-10",100,"Teacher Training JOR","EDUCATION","Community Training","direct",1712,"ZARQA","%"
"1454","Zarqa","FOOD/LIV[2.4]MSMEs for JOR","[RES2.4.1]Microbusiness start up","NEF","Zarqa Governorate",,"2016-01",450,"MSMEs for JOR","FOOD/LIVELIHOOD","Microbusiness start up","direct",1712,"ZARQA","# women"
"1455","Zarqa","EDU[RES2.1]Teacher Training JOR","[RES2.1.2]In-Service Training","KnK","Zarqa Governorate",,"2016-01",12,"Teacher Training JOR","EDUCATION","In-Service Training","direct",1712,"ZARQA","#"
"1456","Zarqa","EDU[RES3.3]Alternt Edc for JOR","[RES3.3.1]Non-Formal Educ","AVSI","Zarqa Governorate",,"2016-01",15,"Alternt Edc for JOR","EDUCATION","Non-Formal Educ","direct",1712,"ZARQA","# male"
"1457","Zarqa","BN[RES2.1]Expand NAF, MOSD, ZAKAT, cash and in-kind","RES[2.1.3]Basic Needs/Zakat for JOR","CARE","Zarqa Governorate",,"2016-01",100,"Expand NAF, MOSD, ZAKAT, cash and in-kin","BASIC NEEDS","Basic Needs/Zakat for JOR","direct",1712,"ZARQA","%"
"1458","Zarqa","EDU[RES2.2]Safe, Violence-Free, Learning for JOR","[RES2.2.3]Engage Parents etc","WVI","Zarqa Governorate",,"2015-10",8,"Safe, Violence-Free, Learning for JOR","EDUCATION","Engage Parents etc","direct",1712,"ZARQA","#"
"1459","Zarqa","JUS[RES2.1]Efficiency of Justice services","[RES2.1.5]ADR services","OXFAM","Zarqa Governorate",,"2016-01",8000,"Efficiency of Justice services","JUSTICE","ADR services",,1712,"ZARQA","USD $"
"1460","Zarqa","JUS[RES2.2]Improved access to legal services","[RES2.2.2]Legal Aid Services","OXFAM","Zarqa Governorate",,"2016-01",100,"Improved access to legal services","JUSTICE","Legal Aid Services",,1712,"ZARQA","%"
"1461","Zarqa","JUS[RES2.1]Efficiency of Justice services","[RES2.1.5]ADR services","OXFAM","Zarqa Governorate",,"2016-01",100,"Efficiency of Justice services","JUSTICE","ADR services",,1712,"ZARQA","#"
"1462","Zarqa","FOOD/LIV[2.4]MSMEs for JOR","[RES2.4.1]Microbusiness start up","NEF","Zarqa Governorate",,"2015-09",350,"MSMEs for JOR","FOOD/LIVELIHOOD","Microbusiness start up",,1712,"ZARQA","# women"
"1463","Zarqa","PROT[RES1.2]Child Protection for JOR","[RES1.2.3]Families mobilized","NEF","Zarqa Governorate",,"2016-01",1440,"Child Protection for JOR","PROTECTION","Families mobilized","direct",1712,"ZARQA","# girls"
"1464","Zarqa","WASH[RES2.11]WW Hallabat","[RES2.11.1]WW Hallabat, Dlail, Khaldieh","Mercy Corps","Zarqa Governorate",,"2016-01",2500000,"WW Hallabat","WASH","WW Hallabat, Dlail, Khaldieh","direct",1712,"ZARQA","USD $"
"1465","Zarqa","EDU[RES2.1]Teacher Training JOR","[RES2.1.1]Induction Training","AVSI","Zarqa Governorate",,"2016-01",480,"Teacher Training JOR","EDUCATION","Induction Training","direct",1712,"ZARQA","USD $"
"1466","Zarqa","FOOD/LIV[2.4]MSMEs for JOR","[RES2.4.1]Microbusiness start up","NEF","Zarqa Governorate",,"2016-01",0,"MSMEs for JOR","FOOD/LIVELIHOOD","Microbusiness start up","direct",1712,"ZARQA","%"
"1467","Zarqa","JUS[RES2.2]Improved access to legal services","[RES2.2.3]Legal Awareness","OXFAM","Zarqa Governorate",,"2016-01",6188,"Improved access to legal services","JUSTICE","Legal Awareness",,1712,"ZARQA","# boys"
"1468","Zarqa","EDU[RES3.2]Formal Educ. for JOR","[RES3.2.1]Constr. Schools","WVI","Zarqa Governorate",,"2015-10",212799.26,"Formal Educ. for JOR","EDUCATION","Constr. Schools","direct",1712,"ZARQA","USD $"
"1469","Zarqa","JUS[RES2.2]Improved access to legal services","[RES2.2.2]Legal Aid Services","OXFAM","Zarqa Governorate",,"2016-01",36000,"Improved access to legal services","JUSTICE","Legal Aid Services",,1712,"ZARQA","USD $"
"1470","Zarqa","PROT[RES1.3]Reduce Social Tensions JOR","[RES1.3.2] Social Tensions Projects JOR","Mercy Corps","Zarqa Governorate",,"2016-01",5e+05,"Reduce Social Tensions JOR","PROTECTION"," Social Tensions Projects JOR","direct",1712,"ZARQA","USD $"
"1471","Zarqa","PROT[RES1.1]SGBV for JOR","[RES1.1.3]Capacity of Service Providers","CARE","Zarqa Governorate",,"2016-01",250000,"SGBV for JOR","PROTECTION","Capacity of Service Providers","direct",1712,"ZARQA","USD $"
"1472","Zarqa","EDU[RES2.1]Teacher Training JOR","[RES2.1.2]In-Service Training","KnK","Zarqa Governorate",,"2016-01",100,"Teacher Training JOR","EDUCATION","In-Service Training","direct",1712,"ZARQA","%"
"1473","Zarqa","ENG[RES1.2]RE&EE Solutions","[RES1.2.3]Solar Water heaters","Mercy Corps","Zarqa Governorate",,"2016-01",4e+05,"RE&EE Solutions","ENGINEERING","Solar Water heaters","direct",1712,"ZARQA","USD $"
"1474","Zarqa","PROT[RES1.1]SGBV for JOR","[RES1.1.2]Multi-sector for JOR","CARE","Zarqa Governorate",,"2016-01",50000,"SGBV for JOR","PROTECTION","Multi-sector for JOR","direct",1712,"ZARQA","USD $"
"1475","Zarqa","PROT[RES1.2]Child Protection for JOR","[RES1.2.3]Families mobilized","NEF","Zarqa Governorate",,"2016-01",1440,"Child Protection for JOR","PROTECTION","Families mobilized","direct",1712,"ZARQA","# women"
"1476","Zarqa","PROT[RES1.1]SGBV for JOR","[RES1.1.2]Multi-sector for JOR","CARE","Zarqa Governorate",,"2016-01",100,"SGBV for JOR","PROTECTION","Multi-sector for JOR","direct",1712,"ZARQA","%"
"1477","Zarqa","EDU[RES2.1]Teacher Training JOR","[RES2.1.4]Community Training","WVI","Zarqa Governorate",,"2015-10",48820,"Teacher Training JOR","EDUCATION","Community Training","direct",1712,"ZARQA","USD $"
"1478","Zarqa","PROT[RES1.1]SGBV for JOR","[RES1.1.2]Multi-sector for JOR","CARE","Zarqa Governorate",,"2016-01",149,"SGBV for JOR","PROTECTION","Multi-sector for JOR","direct",1712,"ZARQA","# girls"
"1479","Zarqa","WASH[RES2.3]WWTP Zarqa","[RES2.3.1]WWTP Al Azraq","Mercy Corps","Zarqa Governorate",,"2016-01",3920000,"WWTP Zarqa","WASH","WWTP Al Azraq","direct",1712,"ZARQA","USD $"
"1480","Zarqa","FOOD/LIV[2.1]Short-Term Emplymt for JOR","[RES2.1.2]Skills Training for JOR","NEF","Zarqa Governorate",,"2016-01",0,"Short-Term Emplymt for JOR","FOOD/LIVELIHOOD","Skills Training for JOR","direct",1712,"ZARQA","%"
"1481","Zarqa","BN[RES2.1]Expand NAF, MOSD, ZAKAT, cash and in-kind","RES[2.1.3]Basic Needs/Zakat for JOR","CARE","Zarqa Governorate",,"2016-01",425,"Expand NAF, MOSD, ZAKAT, cash and in-kin","BASIC NEEDS","Basic Needs/Zakat for JOR","direct",1712,"ZARQA","#"
"1482","Zarqa","PROT[RES1.2]Child Protection for JOR","[RES1.2.3]Families mobilized","NEF","Zarqa Governorate",,"2016-01",960,"Child Protection for JOR","PROTECTION","Families mobilized","direct",1712,"ZARQA","# men"
"1483","Zarqa","JUS[RES2.2]Improved access to legal services","[RES2.2.2]Legal Aid Services","OXFAM","Zarqa Governorate",,"2016-01",1250,"Improved access to legal services","JUSTICE","Legal Aid Services",,1712,"ZARQA","#"
"1484","Zarqa","FOOD/LIV[2.4]MSMEs for JOR","[RES2.4.1]Microbusiness start up","NEF","Zarqa Governorate",,"2015-09",25,"MSMEs for JOR","FOOD/LIVELIHOOD","Microbusiness start up",,1712,"ZARQA","#"
"1485","Zarqa","JUS[RES2.2]Improved access to legal services","[RES2.2.3]Legal Awareness","OXFAM","Zarqa Governorate",,"2016-01",5558,"Improved access to legal services","JUSTICE","Legal Awareness",,1712,"ZARQA","# women"
"1486","Zarqa","FOOD/LIV[2.4]MSMEs for JOR","[RES2.4.1]Microbusiness start up","NEF","Zarqa Governorate",,"2015-09",50000,"MSMEs for JOR","FOOD/LIVELIHOOD","Microbusiness start up",,1712,"ZARQA","USD $"
"1487","Zarqa","PROT[RES1.2]Child Protection for JOR","[RES1.2.3]Families mobilized","NEF","Zarqa Governorate",,"2016-01",114476,"Child Protection for JOR","PROTECTION","Families mobilized","direct",1712,"ZARQA","USD $"
"1488","Zarqa","FOOD/LIV[2.4]MSMEs for JOR","[RES2.4.1]Microbusiness start up","NEF","Zarqa Governorate",,"2015-09",872286,"MSMEs for JOR","FOOD/LIVELIHOOD","Microbusiness start up",,1712,"ZARQA","USD $"
"1489","Zarqa","EDU[RES3.1]KG for JOR","[RES3.1.1]KG teachers trained on ECE","WVI","Zarqa Governorate",,"2015-10",4,"KG for JOR","EDUCATION","KG teachers trained on ECE","direct",1712,"ZARQA","#"
"1490","Zarqa","FOOD/LIV[2.1]Short-Term Emplymt for JOR","[RES2.1.2]Skills Training for JOR","NEF","Zarqa Governorate",,"2016-01",240,"Short-Term Emplymt for JOR","FOOD/LIVELIHOOD","Skills Training for JOR","direct",1712,"ZARQA","# men"
"1491","Zarqa","FOOD/LIV[2.1]Short-Term Emplymt for JOR","[RES2.1.2]Skills Training for JOR","NEF","Zarqa Governorate",,"2016-01",21952,"Short-Term Emplymt for JOR","FOOD/LIVELIHOOD","Skills Training for JOR","direct",1712,"ZARQA","USD $"
"1492","Zarqa","JUS[RES2.2]Improved access to legal services","[RES2.2.1]National Legal Aid System","OXFAM","Zarqa Governorate",,"2016-01",100,"Improved access to legal services","JUSTICE","National Legal Aid System",,1712,"ZARQA","#"
"1493","Zarqa","PROT[RES1.1]SGBV for JOR","[RES1.1.3]Capacity of Service Providers","CARE","Zarqa Governorate",,"2016-01",20,"SGBV for JOR","PROTECTION","Capacity of Service Providers","direct",1712,"ZARQA","#"
"1494","Zarqa","EDU[RES2.1]Teacher Training JOR","[RES2.1.1]Induction Training","AVSI","Zarqa Governorate",,"2016-01",5,"Teacher Training JOR","EDUCATION","Induction Training","direct",1712,"ZARQA","#"
"1495","Zarqa","JUS[RES2.2]Improved access to legal services","[RES2.2.3]Legal Awareness","OXFAM","Zarqa Governorate",,"2016-01",100,"Improved access to legal services","JUSTICE","Legal Awareness",,1712,"ZARQA","%"
"1496","Zarqa","FOOD/LIV[2.1]Short-Term Emplymt for JOR","[RES2.1.2]Skills Training for JOR","NEF","Zarqa Governorate",,"2016-01",360,"Short-Term Emplymt for JOR","FOOD/LIVELIHOOD","Skills Training for JOR","direct",1712,"ZARQA","# women"
